BBL,Required to report automated water data from DEP? Y/N,Esmnt,Building Class ,Tax Class,Building Count,DOF Gross Square Footage,,,Zip Code,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Address
4031610001,YES, ,D1,2,1,"112,800",,,11375,,66-22 FLEET STREET
4031630015,YES, ,D4,2,1,"92,400",,,11375,,67-30 DARTMOUTH STREET
4031640012,YES, ,D4,2,1,"114,400",,,11375,,67-30 CLYDE STREET
4031640031,YES, ,I6,4,1,"33,394",,,11375,,71-44 YELLOWSTONE BOULEVARD
4031640038,YES, ,D4,2,1,"86,136",,,11375,,67-25 DARTMOUTH STREET
4031640054,NO, ,D1,2,1,"43,200",,,11375,,67-15 DARTMOUTH STREET
4031650062,NO, ,D4,2,1,"85,800",,,11375,,67-25 CLYDE STREET
4031660095,YES, ,D1,2,1,"109,200",,,11375,,67-67 BURNS STREET
4031660107,YES, ,D4,2,1,"93,564",,,11375,,67-41 BURNS STREET
4031670028,YES, ,D4,2,1,"145,112",,,11375,,67-76 BOOTH STREET
4031680013,YES, ,D7,2,2,"132,725",,,11374,,98-30 67 AVENUE
4031680036,YES, ,D4,2,1,"81,972",,,11374,,98-50 67 AVENUE
4031680040,YES, ,D4,2,1,"142,650",,,11375,,99-45 67 ROAD
4031680056,YES, ,D4,2,1,"61,856",,,11375,,99-21 67 ROAD
4031680067,YES, ,D1,2,1,"30,576",,,11375,,99-15 67 ROAD
4031690002,YES, ,D7,2,1,"81,288",,,11375,,99-06 67 ROAD
4031690031,YES, ,D4,2,1,"49,300",,,11375,,99-44 67 ROAD
4031690036,YES, ,D4,2,1,"94,769",,,11375,,67-40 BOOTH STREET
4031697501,YES, ,R0,2,1,"76,057",,,11375,,99-34 67 ROAD
4031700001,YES, ,D4,2,1,"137,120",,,11375,,100-11 67 ROAD
4031710001,YES, ,D1,2,1,"61,242",,,11375,,101-01 BOOTH STREET
4031710019,YES, ,D4,2,1,"46,570",,,11375,,100-26 67 ROAD
4031717501,YES, ,R0,2,1,"71,316",,,11375,,100-10 67 ROAD
4031717502,NO, ,R0,2,1,"31,959",,,11375,,101-18 QUEENS BOULEVARD
4031720002,YES,,W1,4,2,"134,102",,,11375,,68-17 68 AVENUE
4031730013,YES, ,D3,2,1,"70,910",,,11375,,101-06 67 DRIVE
4031730046,YES, ,D1,2,1,"61,536",,,11375,,103-10 QUEENS BOULEVARD
4031730055,YES, ,D1,2,1,"84,174",,,11375,,103-11 68 DRIVE
4031730070,YES, ,D4,2,1,"117,480",,,11375,,67-87 BOOTH STREET
4031737501,YES, ,R0,2,1,"156,351",,,11375,,102-30 QUEENS BOULEVARD
4031737502,YES, ,R0,2,1,"27,743",,,11375,,102-10 QUEENS BOULEVARD
4031750001,NO, ,D3,2,3,"1,741,458",,,11375,,104-20 QUEENS BOULEVARD
4031750070,YES, ,O5,4,1,"33,150",,,11375,,104-70 QUEENS BOULEVARD
4031790020,YES, ,D4,2,1,"74,243",,,11375,,68-20 SELFRIDGE STREET
4031800041,YES, ,D4,2,1,"45,000",,,11374,,74-45 YELLOWSTONE BOULEVARD
4031830002,YES, ,D4,2,1,"57,720",,,11375,,66-92 YELLOWSTONE BOULEVARD
4031910001,NO, ,D4,2,1,"91,170",,,11375,,71-11 YELLOWSTONE BOULEVARD
4031930001,YES, ,D4,2,1,"45,354",,,11375,,68-15 SELFRIDGE STREET
4031980033,YES, ,C6,2,1,"43,599",,,11375,,94-11 69 AVENUE
4032120001,YES,,W1,4,1,"106,624",,,11375,,93-02 69 AVENUE
4032330001,YES, ,D4,2,1,"90,141",,,11375,,6 BURNS STREET
4032330022,YES, ,D4,2,1,"70,000",,,11375,,4 DARTMOUTH STREET
4032340029,NO, ,O6,4,1,"84,008",,,11375,,68-54 AUSTIN STREET
4032340051,NO, ,D1,2,10,"174,480",,,11375,,68-09 BURNS STREET
4032340150,YES, ,K2,4,1,"79,814",,,11375,,70-00 AUSTIN STREET
4032340185,YES, ,K2,4,1,"62,000",,,11375,,70-50 AUSTIN STREET
4032347501,NO, ,R0,2,1,"55,323",,,11375,,69-30 AUSTIN STREET
4032340022,YES,,Y2,4,2,"36,111",,,11375,,68-40 AUSTIN STREET
4032360001,NO, ,D6,2,1,"182,614",,,11375,,105-02 QUEENS BOULEVARD
4032360022,NO, ,G8,4,1,"50,000",,,11375,,105-20 GERARD PLACE
4032360035,YES, ,D4,2,2,"575,600",,,11375,,70-25 YELLOWSTONE BOULEVARD
4032370030,NO, ,P9,4,1,"25,245",,,11375,,69-33 AUSTIN STREET
4032370040,YES, ,M1,4,1,"67,780",,,11375,,106-06 QUEENS BOULEVARD
4032380039,YES, ,M1,4,1,"32,000",,,11375,,106-16 70 AVENUE
4032380044,NO, ,D6,2,1,"142,640",,,11375,,107-02 QUEENS BOULEVARD
4032387503,NO, ,R0,2,1,"29,417",,,11375,,      106-20 70 AVENUE
4032397501,YES, ,R0,2,1,"193,664",,,11375,,107 QUEENS BOULEVARD
4032530051,YES, ,D4,2,1,"85,075",,,11375,,20 CONTINENTAL AVENUE
4032550028,YES, ,D7,2,1,"40,398",,,11375,,71-50 AUSTIN STREET
4032550033,YES, ,C7,2,1,"25,550",,,11375,,71-58 AUSTIN STREET
4032550050,YES, ,C7,2,1,"28,500",,,11375,,72-22 AUSTIN STREET
4032557501,YES, ,R0,2,1,"44,220",,,11375,,72-34 AUSTIN STREET
4032560001,YES, ,O6,4,1,"108,282",,,11375,,108-18 QUEENS BOULEVARD
4032560009,NO, ,J8,4,1,"48,417",,,11375,,108-22 QUEENS BOULEVARD
4032570001,YES, ,K4,4,1,"36,820",,,11375,,108-36 QUEENS BOULEVARD
4032570009,YES, ,D4,2,1,"74,100",,,11375,,108-25 72 AVENUE
4032577501,YES, ,R0,2,1,"143,367",,,11375,,108-24 71 ROAD
4032580001,YES, ,D6,2,1,"87,305",,,11375,,109-10 QUEENS BOULEVARD
4032580023,YES, ,D7,2,1,"48,780",,,11375,,72-25 AUSTIN STREET
4032587501,YES, ,R0,2,1,"61,050",,,11375,,      109-20 QUEENS BOULEVARD
4032587502,YES, ,R0,2,1,"65,261",,,11375,,      109-19 72 ROAD
4032587503,NO, ,R0,2,1,"36,248",,,11375,,109-15       72 ROAD
4032700001,NO,,W1,4,1,"46,800",,,11375,,2 RUSSELL PLACE
4032720001,YES, ,D7,2,1,"139,142",,,11375,,150 GREENWAY TERRACE
4032750083,YES, ,D4,2,1,"53,400",,,11375,,72-14 BURNS STREET
4032910001,YES, ,D4,2,1,"125,272",,,11375,,73-20 AUSTIN STREET
4032910016,YES, ,D4,2,1,"123,182",,,11375,,75-02 AUSTIN STREET
4032910080,YES, ,D4,2,1,"52,454",,,11375,,150 BURNS STREET
4032920001,YES, ,D4,2,1,"148,181",,,11375,,109-14 ASCAN AVENUE
4032920028,YES, ,D4,2,1,"100,000",,,11375,,110-21 73 ROAD
4032920036,YES, ,D4,2,1,"98,182",,,11375,,110-07 73 ROAD
4032927501,YES, ,R0,2,1,"88,202",,,11375,,110-31 73 ROAD
4032930045,YES, ,D4,2,1,"30,580",,,11375,,111-35 75 AVENUE
4032930050,YES, ,D4,2,1,"106,364",,,11375,,111-15 75 AVENUE
4032930064,YES, ,D4,2,1,"97,825",,,11375,,73-37 AUSTIN STREET
4032937501,YES, ,R0,2,1,"106,862",,,11375,,110 73 ROAD
4032940020,NO,,Y1,4,1,"12,282",,,11375,,111-04 QUEENS BOULEVARD
4033120001,NO, ,D4,2,2,"209,844",,,11415,,107-01 PARK LANE SOUTH
4033120008,YES, ,D4,2,2,"219,248",,,11418,,117-01 METROPOLITAN AVENUE
4033160010,YES, ,D4,2,1,"121,727",,,11415,,117-14 UNION TURNPIKE
4033200011,YES, ,C1,2,1,"42,940",,,11418,,116-40 PARK LANE SOUTH
4033200018,YES, ,C1,2,1,"42,940",,,11418,,82-60 116 STREET
4033200027,YES, ,D1,2,1,"30,679",,,11418,,82-76 116 STREET
4033210018,YES, ,D1,2,1,"74,118",,,11415,,83-10 118 STREET
4033210037,YES, ,D1,2,1,"70,059",,,11415,,83-46 118 STREET
4033210061,YES, ,D1,2,1,"140,196",,,11418,,83-31 116 STREET
4033210063,YES, ,D4,2,1,"64,716",,,11418,,83-19 116 STREET
4033210069,YES, ,D4,2,1,"64,716",,,11418,,83-15 116 STREET
4033210100,NO, ,D4,2,1,"105,000",,,11415,,83-80 118 STREET
4033210111,YES, ,D1,2,1,"30,900",,,11415,,83-96 118 STREET
4033210113,NO, ,I7,4,1,"131,041",,,11418,,117-01 84 AVENUE
4033210175,YES, ,D1,2,1,"32,947",,,11418,,83-67 116 STREET
4033217501,YES, ,R0,2,1,"65,990",,,11418,,83-85 116 STREET
4033217503,NO, ,R0,2,1,"48,400",,,11418,,83-71 116 STREET
4033217502,YES, ,R0,2,1,"34,063",,,11418,,83-75 117 STREET
4033217504,YES, ,R0,2,1,"79,765",,,11418,,116-24 GROSVENOR LANE
4033217505,YES, ,R0,2,1,"64,500",,,11418,,116-11 CURZON ROAD
4033217506,YES, ,R0,2,1,"101,726",,,11415,,83-30 118 STREET
4033220001,YES, ,D1,2,1,"77,670",,,11415,,118-18 METROPOLITAN AVENUE
4033220014,YES, ,D1,2,1,"83,727",,,11415,,118-40 METROPOLITAN AVENUE
4033220024,NO, ,D4,2,2,"141,000",,,11415,,118-60 METROPOLITAN AVENUE
4033220040,YES, ,D1,2,2,"212,202",,,11415,,83-57 118 STREET
4033220043,YES, ,D1,2,1,"72,147",,,11415,,83-33 118 STREET
4033220105,YES, ,D3,2,1,"68,040",,,11415,,118-80 METROPOLITAN AVENUE
4033220112,YES, ,D3,2,1,"55,200",,,11415,,83-26 LEFFERTS BOULEVARD
4033220119,YES, ,D1,2,1,"25,935",,,11415,,83-34 LEFFERTS BOULEVARD
4033220123,YES, ,D4,2,1,"105,882",,,11415,,83-44 LEFFERTS BOULEVARD
4033220135,YES, ,D4,2,1,"150,000",,,11415,,118-11 84 AVENUE
4033220156,YES, ,D4,2,2,"141,645",,,11415,,83-75 118 STREET
4033227501,YES, ,R0,2,1,"36,585",,,11415,,118-82 METROPOLITAN AVENUE
4033230001,YES, ,D4,2,1,"88,272",,,11418,,115-25 METROPOLITAN AVENUE
4033240050,YES, ,D1,2,1,"46,200",,,11415,,118-09 83 AVENUE
4033290004,YES, ,D4,2,1,"88,296",,,11415,,118-14 83 AVENUE
4033290054,YES, ,D1,2,1,"54,300",,,11415,,118-75 METROPOLITAN AVENUE
4033290057,YES, ,D1,2,1,"34,500",,,11415,,118-65 METROPOLITAN AVENUE
4033300033,YES, ,D4,2,1,"41,155",,,11415,,83-36 BEVERLY ROAD
4033320013,YES, ,C7,2,1,"41,994",,,11415,,81-40 LEFFERTS BOULEVARD
4033330016,YES, ,D4,2,1,"156,510",,,11415,,84-51 BEVERLY ROAD
4033340058,YES, ,D4,2,1,"99,600",,,11375,,75-40 AUSTIN STREET
4033340163,NO, ,D4,2,1,"122,833",,,11375,,76-66 AUSTIN STREET
4033340186,YES, ,D4,2,1,"76,681",,,11375,,77-16 AUSTIN STREET
4033340250,YES, ,D4,2,1,"58,864",,,11375,,78-14 AUSTIN STREET
4033340260,YES, ,D4,2,1,"213,654",,,11375,,118-17 UNION TURNPIKE
4033340292,YES, ,D1,2,1,"51,545",,,11375,,77-34 AUSTIN STREET
4033340299,YES, ,D1,2,1,"68,090",,,11375,,77-54 AUSTIN STREET
4033350008,YES, ,D1,2,1,"82,091",,,11415,,80-15 GRENFELL STREET
4033350023,YES, ,D4,2,1,"196,420",,,11415,,118-18 UNION TURNPIKE
4033370001,YES, ,N9,4,1,"45,300",,,11415,,82-45 GRENFELL STREET
4033370060,YES, ,D4,2,1,"55,146",,,11415,,82-40 AUSTIN STREET
4033380030,YES, ,D4,2,1,"146,748",,,11415,,83-40 AUSTIN STREET
4033397501,YES, ,R0,2,2,"134,457",,,11375,,111-50 70 AVENUE
4033400013,YES, ,D1,2,1,"75,455",,,11375,,111-32 76 AVENUE
4033400036,YES, ,D4,2,1,"52,182",,,11375,,111-39 76 ROAD
4033400044,YES, ,D1,2,1,"52,182",,,11375,,111-23 76 ROAD
4033400052,YES, ,D1,2,1,"53,455",,,11375,,111-09 76 ROAD
4033407501,YES, ,R0,2,1,"84,954",,,11375,,111-14 76 AVENUE
4033410001,YES, ,D1,2,1,"56,636",,,11375,,111-10 76 ROAD
4033410008,YES, ,D1,2,1,"57,909",,,11375,,111-20 76 ROAD
4033410016,YES, ,D1,2,1,"59,500",,,11375,,111-50 76 ROAD
4033410024,YES, ,D4,2,1,"63,636",,,11375,,114-06 QUEENS BOULEVARD
4033410030,YES, ,D4,2,1,"63,636",,,11375,,114-20 QUEENS BOULEVARD
4033410037,YES, ,D4,2,1,"49,000",,,11375,,111-45 76 DRIVE
4033420037,YES, ,D7,2,1,"57,518",,,11375,,111-55 77 AVENUE
4033427501,YES, ,R0,2,1,"50,141",,,11375,,111-56 76 DRIVE
4033460001,YES, ,K2,4,1,"40,600",,,11375,,116-02 QUEENS BOULEVARD
4033470054,YES, ,C1,2,1,"43,636",,,11375,,78-11 KEW FOREST LANE
4033477501,NO, ,R0,2,1,"89,253",,,11375,,119-45 UNION TURNPIKE
4033480010,YES, ,C1,2,1,"45,454",,,11415,,119-14 UNION TURNPIKE
4033480021,YES, ,C1,2,1,"54,545",,,11415,,119-20 UNION TURNPIKE
4033480028,YES, ,D1,2,1,"106,909",,,11415,,119-40 UNION TURNPIKE
4033480037,YES, ,O6,4,1,"514,975",,,11373,,80-02 QUEENS BOULEVARD
4033490039,NO, ,C1,2,1,"31,704",,,11415,,119-66 80 ROAD
4033530001,YES, ,D3,2,1,"124,343",,,11415,,82-67 AUSTIN STREET
4033530059,YES, ,D1,2,1,"67,810",,,11415,,80-40 LEFFERTS BOULEVARD
4033547501,NO, ,R0,2,1,"105,191",,,11415,,83-09 TALBOT STREET
4033540039,YES,,W1,4,1,"36,000",,,11415,,83-34 KEW GARDENS ROAD
4033550106,YES, ,D4,2,1,"90,273",,,11415,,83-00 LEFFERTS BOULEVARD
4033550129,NO, ,D4,2,1,"54,404",,,11415,,83-52 TALBOT STREET
4033550140,YES, ,D1,2,1,"47,016",,,11415,,83-55 AUSTIN STREET
4033550144,YES, ,D4,2,1,"133,140",,,11415,,83-33 AUSTIN STREET
4033560030,YES, ,D6,2,1,"89,721",,,11415,,83-30 KEW GARDENS ROAD
4033570012,YES, ,D1,2,1,"94,027",,,11415,,84-09 TALBOT STREET
4033580001,NO, ,C7,2,1,"52,011",,,11415,,120-10 QUEENS BOULEVARD
4033580013,NO, ,O5,4,1,"29,134",,,11415,,120-34 QUEENS BOULEVARD
4033580018,NO, ,O5,4,1,"57,000",,,11415,,120-46 QUEENS BOULEVARD
4033580040,YES, ,D4,2,1,"89,727",,,11415,,45 KEW GARDENS ROAD
4033580052,YES, ,D1,2,1,"49,636",,,11415,,41 KEW GARDENS ROAD
4033590021,YES, ,D7,2,1,"51,142",,,11415,,124-22 QUEENS BOULEVARD
4033590023,YES, ,D4,2,1,"150,507",,,11415,,124-30 QUEENS BOULEVARD
4033597501,NO, ,R0,2,1,"122,647",,,11415,,124-18 QUEENS BOULEVARD
4033607501,YES, ,R0,2,1,"616,738",,,11415,,125-10 QUEENS BOULEVARD
4033600001,YES,,W1,4,2,"40,997",,,11415,,82-37 KEW GARDENS ROAD
4033609001,YES,,D3,2,1,"280,588",,,11415,,123-33 83 AVENUE
4033630001,YES,,W1,4,1,"528,000",,,11385,,21-27 HIMROD STREET
4033650027,NO,,W1,4,1,"102,450",,,11385,,55-20 METROPOLITAN AVENUE
4033717501,YES, ,R0,2,1,"32,884",,,11385,,2116 GREENE AVENUE
4033750001,YES, ,E1,4,1,"28,570",,,11385,,47-02 METROPOLITAN AVENUE
4033750015,YES, ,F9,4,1,"55,860",,,11385,,47-40 METROPOLITAN AVENUE
4033760015,YES, ,E1,4,1,"25,234",,,11385,,19-40 FLUSHING AVENUE
4033770014,YES, ,E9,4,1,"57,880",,,11385,,19-48 TROUTMAN STREET
4033787501,NO, ,R0,2,1,"61,216",,,11385,,1980 STARR STREET
4033930049,YES, ,E9,4,1,"26,791",,,11385,,10 WOODWARD AVENUE
4033930179,YES, ,F9,4,1,"42,592",,,11385,,75 ONDERDONK AVENUE
4033930050,YES, ,E9,4,1,"29,982",,,11385,,14 WOODWARD AVENUE
4033940008,NO, ,F5,4,1,"48,000",,,11385,,47 ONDERDONK AVENUE
4034100145,YES, ,E1,4,1,"53,500",,,11385,,18-19 FLUSHING AVENUE
4034100180,NO, ,E9,4,1,"40,000",,,11385,,18-27 FLUSHING AVENUE
4034120047,YES, ,F1,4,3,"425,925",,,11385,,17-10 FLUSHING AVENUE
4034140002,YES, ,E1,4,1,"50,000",,,11385,,18-32 STARR STREET
4034250007,YES,,W1,4,1,"58,236",,,11385,,360 SENECA AVENUE
4034280015,YES,,W1,4,1,"46,934",,,11385,,378 SENECA AVENUE
4034340001,NO,,W1,4,1,"10,458",,,11385,,519 SENECA AVENUE
4034370001,NO,,W1,4,3,"66,000",,,11385,,569 CYPRESS AVENUE
4034440001,YES, ,K1,4,1,"25,000",,,11385,,45009 ST NICHOLAS AVENUE
4034440033,YES, ,K2,4,1,"29,000",,,11385,,329 WYCKOFF AVENUE
4034450027,NO, ,K4,4,1,"231,508",,,11385,,18323 ST NICHOLAS AVENUE
4034477501,YES, ,R0,2,1,"39,089",,,11385,,311 ST NICHOLAS AVENUE
4034510007,YES, ,D6,2,1,"54,166",,,11385,,55-27 MYRTLE AVENUE
4034900001,YES,,W1,4,3,"125,813",,,11385,,66-50 FOREST AVENUE
4034910001,NO,,P8,4,1,"12,000",,,11385,,2002 MADISON STREET
4034920007,YES,,W1,4,2,"90,000",,,11385,,62-89 FOREST AVENUE
4035247501,NO, ,R0,2,1,"25,633",,,11385,,       63-34 FRESH POND ROAD
4035260072,YES, ,C7,2,1,"29,880",,,11385,,65-22 FRESH POND ROAD
4035300019,YES, ,C1,2,1,"52,720",,,11385,,60-30 MADISON STREET
4035300029,YES, ,C1,2,1,"53,145",,,11385,,60-40 MADISON STREET
4035300039,YES, ,C1,2,1,"50,460",,,11385,,60-52 MADISON STREET
4035300045,YES, ,C1,2,1,"50,460",,,11385,,60-62 MADISON STREET
4035340012,YES,,W1,4,1,"108,169",,,11385,,60-85 CATALPA AVENUE
4035380067,YES, ,D3,2,1,"53,884",,,11385,,71-13 60 LANE
4035390001,YES, ,F1,4,1,"75,654",,,11385,,45218 IRVING AVENUE
4035390027,YES, ,E9,4,1,"38,250",,,11385,,15-39  COVERT STREET
4035400025,YES, ,E7,4,1,"100,566",,,11385,,15-40 COVERT STREET
4035400042,NO, ,E7,4,1,"41,658",,,11385,,22190 WYCKOFF AVENUE
4035410007,NO, ,E9,4,1,"25,404",,,11385,,27668 IRVING AVENUE
4035410023,YES, ,F4,4,1,"49,000",,,11385,,29495 SCHAEFFER STREET
4035420070,NO, ,F4,4,1,"25,920",,,11385,,56-03 COOPER AVENUE
4035440024,YES, ,K1,4,1,"32,366",,,11385,,54-30 MYRTLE AVENUE
4035440027,YES, ,K2,4,1,"37,360",,,11385,,54-32 MYRTLE AVENUE
4035450001,YES, ,C7,2,1,"49,530",,,11385,,1605 PUTNAM AVENUE
4035450006,YES, ,D9,2,1,"32,663",,,11385,,779 WYCKOFF AVENUE
4035450014,YES, ,D1,2,1,"63,816",,,11385,,1614 MADISON STREET
4035450069,YES, ,C1,2,1,"36,390",,,11385,,1635 PUTNAM AVENUE
4035450075,YES, ,C1,2,1,"36,390",,,11385,,1625 PUTNAM AVENUE
4035450081,YES, ,C1,2,1,"36,390",,,11385,,1615 PUTNAM AVENUE
4035460001,YES, ,D1,2,1,"62,564",,,11385,,803 WYCKOFF AVENUE
4035477501,NO, ,R0,2,1,"26,761",,,11385,,852 CYPRESS AVENUE
4035490044,NO,,W1,4,1,"41,330",,,11385,,16-66 HANCOCK STREET
4035500018,YES, ,F5,4,1,"45,969",,,11385,,16-18 WEIRFIELD STREET
4035500031,YES, ,E1,4,1,"44,000",,,11385,,16-39 CENTRE ST
4035510050,YES, ,E7,4,2,"109,400",,,11385,,976 CYPRESS AVENUE
4035547502,NO,,R0,2,1,"31,635",,,11385,,1671 SUMMERFIELD STREET
4035600010,YES, ,K1,4,1,"29,000",,,11385,,56-14 MYRTLE AVENUE
4035600004,YES,,W1,4,1,"14,000",,,11385,,869 CYPRESS AVENUE
4035610015,YES, ,E7,4,1,"47,751",,,11385,,17-26 HANCOCK STREET
4035610001,YES,,W1,4,1,"101,673",,,11385,,17-15 WEIRFIELD STREET
4035630023,YES,,W1,4,1,"118,121",,,11385,,976 SENECA AVENUE
4035630001,NO,,W1,4,1,"43,870",,,11385,,975 CYPRESS AVENUE
4035670007,NO, ,C7,2,1,"33,488",,,11385,,1071 CYPRESS AVENUE
4035750033,YES, ,O2,4,1,"44,900",,,11385,,45201 FOREST AVENUE
4035790001,NO,,W1,4,2,"50,300",,,11385,,59-09 ST FELIX AVENUE
4035900042,YES, ,E9,4,1,"43,800",,,11385,,72-42 60 LANE
4035900085,YES, ,F9,4,1,"216,400",,,11385,,59-10 DECATUR STREET
4036050001,NO, ,K6,4,2,"1,572,198",,,11379,,66-26 METROPOLITAN AVENUE
4036080001,YES, ,E7,4,1,"59,589",,,11385,,63-35 FRESH POND ROAD
4036080061,YES, ,F9,4,1,"28,747",,,11379,,64-20 ADMIRAL AVENUE
4036080240,YES, ,E9,4,1,"48,362",,,11385,,66-25 TRAFFIC AVENUE
4036080290,YES, ,F1,4,1,"203,697",,,11385,,63-15 TRAFFIC AVENUE
4036200021,YES, ,C1,2,1,"32,000",,,11385,,61-17 68 AVENUE
4036280017,NO, ,C1,2,1,"45,352",,,11385,,69-30 62 STREET
4036310001,YES, ,C1,2,1,"57,716",,,11385,,62-02 CATALPA AVENUE
4036320001,NO,,Y2,4,2,"19,075",,,11385,,64-02 CATALPA AVENUE
4036440030,YES, ,C1,2,1,"31,200",,,11385,,65-05 CENTRAL AVENUE
4036670023,YES, ,W2,4,1,"227,500",,,11379,,68-02 METROPOLITAN AVENUE
4036670491,YES, ,F5,4,1,"40,000",,,11385,,69-07 69 PLACE
4036670576,NO, ,E1,4,1,"42,000",,,11385,,67-25 OTTO ROAD
4036670578,YES, ,E1,4,1,"102,500",,,11385,,66-35 OTTO ROAD
4036670579,YES, ,E9,4,1,"91,000",,,11385,,66-31 OTTO ROAD
4036670625,YES, ,E1,4,1,"70,700",,,11385,,65-45 OTTO ROAD
4036750010,YES, ,K1,4,1,"27,920",,,11385,,64-45 MYRTLE AVE
4036830001,YES,,W1,4,1,"102,750",,,11385,,68-10 CENTRAL AVENUE
4036960047,YES,,P8,4,1,"13,356",,,11385,,73-15 MYRTLE AVENUE
4037250030,NO, ,F9,4,1,"35,600",,,11385,,56-06 COOPER AVENUE
4037820027,YES,,W1,4,1,"73,705",,,11379,,79-32 67 DRIVE
4038030014,NO, ,F1,4,1,"51,000",,,11385,,78-16 COOPER AVENUE
4038040091,YES, ,E1,4,1,"70,820",,,11385,,70-30 80 STREET
4038040164,YES, ,E7,4,1,"129,399",,,11385,, COOPER AVENUE
4038090027,YES, ,E9,4,1,"26,500",,,11385,,70-17 83 STREET
4038100002,YES, ,E9,4,9,"183,535",,,11385,,81-80 COOPER AVENUE
4038100154,YES, ,E1,4,1,"27,920",,,11385,,74-12 88 STREET
4038100161,YES, ,E7,4,1,"74,009",,,11385,,75-02 88 STREET
4038100350,YES, ,K6,4,10,"1,037,000",,,11385,,80-00 COOPER AVENUE
4038100375,NO, ,E1,4,1,"73,000",,,11385,,84-00 80 STREET
4038100420,YES, ,E9,4,1,"35,666",,,11385,,83-12 72 DRIVE
4038100435,NO, ,F9,4,1,"31,100",,,11385,,83-24 72 DRIVE
4038120020,YES,,W1,4,1,"202,462",,,11385,,74-01 78 AVENUE
4038460040,YES,,W1,4,1,"104,284",,,11385,,87-29 79 AVENUE
4038570179,YES, ,E1,4,1,"71,000",,,11385,,88-36 77 AVENUE
4038570257,YES, ,E9,4,1,"41,087",,,11385,,76-11 88 STREET
4038570300,YES, ,E7,4,1,"104,079",,,11385,,76-02 WOODHAVEN BOULEVARD
4038660070,YES,,Q1,4,18,"54,170",,,11385,,83-98 FOREST PARKWAY
4038800097,YES, ,D4,2,1,"295,340",,,11385,,90-60 UNION TURNPIKE
4038840002,YES, ,K1,4,1,"53,500",,,11385,,72-25 WOODHAVEN BOULEVARD
4038840034,YES, ,K6,4,1,"64,868",,,11374,,90-30 METROPOLITAN AVENUE
4038860074,NO, ,K8,4,1,"140,373",,,11385,,75-11 WOODHAVEN BOULEVARD
4038860255,YES, ,E1,4,1,"43,000",,,11375,,89-17 UNION TURNPIKE
4038860380,YES, ,K6,4,1,"163,697",,,11375,,89-89 UNION TURNPIKE
4038860837,YES, ,I5,4,1,"56,433",,,11375,,96-10 METROPOLITAN AVENUE
4038867501,YES, ,R0,2,1,"78,530",,,11385,,73-25 WOODHAVEN BOULEVARD
4038860800,YES,,W1,4,1,"307,038",,,11375,,91-30 METROPOLITAN AVENUE
4039070960,NO, ,D4,2,4,"385,000",,,11421,,83-55 WOODHAVEN BOULEVARD
4039070970,YES, ,D4,2,3,"170,772",,,11421,,83-75 WOODHAVEN BOULEVARD
4039070975,YES, ,D4,2,3,"310,050",,,11421,,83-85 WOODHAVEN BOULEVARD
4039760001,NO,,W1,4,1,"171,435",,,11356,,128-02 7 AVENUE
4039980001,NO, ,W2,4,1,"68,400",,,11356,,123-15 14 AVENUE
4040110024,YES, ,P6,4,1,"99,239",,,11356,,45241 131 STREET
4040120045,YES, ,K6,4,1,"118,080",,,11356,,132-07 14 AVENUE
4040310001,YES, ,E1,4,5,"148,650",,,11356,,109-01 14 AVENUE
4040320001,YES, ,E1,4,1,"71,798",,,11356,,110-01 14 AVENUE
4040340001,YES, ,F4,4,1,"29,134",,,11356,,112-01 14 AVENUE
4040340010,NO, ,E9,4,1,"28,800",,,11356,,112-05 14 AVENUE
4040340015,YES, ,F4,4,1,"39,600",,,11356,,112-15 14 AVENUE
4040350001,NO, ,E1,4,1,"35,250",,,11356,,114-01 14 AVENUE
4040447501,YES, ,R0,2,1,"69,918",,,11356,,14-34 110 STREET
4040447502,NO, ,R0,2,1,"215,500",,,11356,,109-09 15 AVENUE
4040450001,YES, ,O2,4,1,"59,550",,,11356,,14-04 111 STREET
4040470001,YES, ,F9,4,1,"35,162",,,11356,,112-20 14 AVENUE
4040650001,YES, ,F4,4,2,"168,571",,,11356,,112-02 15 AVENUE
4040670001,YES, ,W3,4,1,"29,100",,,11356,,114-02 14 ROAD
4040670015,YES, ,F4,4,1,"55,000",,,11356,,115-10 14 ROAD
4040690001,NO, ,E9,4,1,"27,750",,,11356,,117-20 14 ROAD
4040780001,YES, ,F4,4,3,"144,300",,,11356,,114-02 15 AVENUE
4040780026,YES, ,F4,4,1,"224,500",,,11356,,116-02 15 AVENUE
4040890045,NO,,W1,4,1,"56,910",,,11356,,124-06 14 AVENUE
4040940001,NO, ,H2,4,1,"64,461",,,11356,,15-40 128 STREET
4040940006,YES, ,E1,4,1,"56,000",,,11356,,14-50 128 STREET
4041110088,YES, ,M1,4,2,"65,500",,,11357,Y ,14-47 143 STREET
4041160006,YES, ,F1,4,1,"37,454",,,11356,,15-30 130 STREET
4041170001,YES, ,E1,4,1,"103,825",,,11356,,15-01 131 STREET
4041250001,YES, ,W9,4,1,"92,705",,,11357,,139-10 15 AVENUE
4041370012,NO, ,E1,4,1,"32,210",,,11356,,18-30 132 STREET
4041380001,YES, ,K6,4,2,"97,210",,,11356,Y ,132-01 20 AVENUE
