BBL ,Boro,Block,Lot,Last Block Digit,E,BC,TC,Building Count,DOF Gross Square Footage ,Street Number ,Street Name ,Borough ,Zip Code,NYCHA ,"Multiple Buildings less than 100,000 with one of the buildings on the tax lot greater than 25,000 GSF",Full Address
3017190001,3,1719,1,9, ,D6,2,16,"822,192",21,NOSTRAND AVE.,Brooklyn ,11206,Y ,,21 NOSTRAND AVE.
3017200001,3,1720,1,0, ,F5,4,7,"574,055",475,MARCY AVENUE,Brooklyn ,11206,,,475 MARCY AVENUE
3017347517,3,1734,7517,4, ,R0,2,1,"75,018",801,BEDFORD AVE.,Brooklyn ,11205,,,801 BEDFORD AVE.
3017370001,3,1737,1,7, ,F5,4,1,"287,770",544,PARK AVE.,Brooklyn ,11205,,,544 PARK AVE.
3017380001,3,1738,1,8, ,D3,2,12,"780,000",111,NOSTRAND AVE.,Brooklyn ,11206,Y ,,111 NOSTRAND AVE.
3017400001,3,1740,1,0, ,D3,2,9,"800,000",65,TOMPKINS AVE.,Brooklyn ,11206,Y ,,65 TOMPKINS AVE.
3017470054,3,1747,54,7, ,D7,2,1,"71,947",871,MYRTLE AVENUE,Brooklyn ,11206,,,871 MYRTLE AVENUE
3017477504,3,1747,7504,7, ,R0,2,1,"50,118",104,STOCKTON ST.,Brooklyn ,11206,,,104 STOCKTON ST.
3017477508,3,1747,7508,7, ,R0,2,1,"95,054",88,STOCKTON STREET,Brooklyn ,11206,,,88 STOCKTON STREET
3017477507,3,1747,7507,7, ,R0,2,1,"80,003",569,MARCY AVE.,Brooklyn ,11206,,,569 MARCY AVE.
3017477509,3,1747,7509,7,,R0,2,1,"134,125",859,MYRTLE AVENUE,Brooklyn ,11206,,,859 MYRTLE AVENUE
3017490015,3,1749,15,9, ,D3,2,6,"429,900",808,PARK AVE.,Brooklyn ,11206,Y ,,808 PARK AVE.
3017500024,3,1750,24,0, ,D7,2,3,"147,209",692,MYRTLE AVENUE,Brooklyn ,11205,,,692 MYRTLE AVENUE
3017530042,3,1753,42,3, ,W2,4,1,"71,075",184,NOSTRAND AVENUE,Brooklyn ,11205,,,184 NOSTRAND AVENUE
3017540001,3,1754,1,4, ,D1,2,1,"54,151",1,VERNON AVE.,Brooklyn ,11206,,,1 VERNON AVE.
3017547502,3,1754,7502,4, ,R0,2,1,"110,733",756,MYRTLE AVE.,Brooklyn ,11206,,,756 MYRTLE AVE.
3017557503,3,1755,7503,5, ,R0,2,1,"65,845",585,MARCY AVE.,Brooklyn ,11206,,,585 MARCY AVE.
3017567501,3,1756,7501,6, ,R0,2,3,"215,296",948,MYRTLE AVENUE,Brooklyn ,11206,,,948 MYRTLE AVENUE
3017627502,3,1762,7502,2, ,R0,2,1,"73,260",382,WILLOUGHBY AVE.,Brooklyn ,11205,,,382 WILLOUGHBY AVE.
3017640001,3,1764,1,4, ,K8,4,1,"180,259",585,DEKALB AVE.,Brooklyn ,11205,,,585 DEKALB AVE.
3017710005,3,1771,5,1, ,D1,2,1,"61,699",633,MARCY AVE.,Brooklyn ,11206,,,633 MARCY AVE.
3017760067,3,1776,67,6, ,D1,2,1,"52,430",785,DEKALB AVE.,Brooklyn ,11221,,,785 DEKALB AVE.
3017770015,3,1777,15,7, ,D4,2,1,"77,740",250,PULASKI STREET,Brooklyn ,11206,,,250 PULASKI STREET
3017780049,3,1778,49,8, ,D9,2,1,"76,155",590,DEKALB AVE.,Brooklyn ,11205,,,590 DEKALB AVE.
3017810040,3,1781,40,1, ,D6,2,1,"72,000",832,DEKALB AVE.,Brooklyn ,11221,,,832 DEKALB AVE.
3017850001,3,1785,1,5, ,D3,2,1,"50,929",689,MARCY AVENUE,Brooklyn ,11216,,,689 MARCY AVENUE
3017850020,3,1785,20,5, ,D1,2,2,"104,920",210,KOSCIUSZKO ST.,Brooklyn ,11216,,,210 KOSCIUSZKO ST.
3017877501,3,1787,7501,7, ,R0,2,1,"132,338",775,LAFAYETTE AVE.,Brooklyn ,11221,,,775 LAFAYETTE AVE.
3017890012,3,1789,12,9, ,M9,4,1,"79,500",598,LAFAYETTE AVENUE,Brooklyn ,11216,,,598 LAFAYETTE AVENUE
3017960001,3,1796,1,6, ,D3,2,1,"83,966",383,THROOP AVENUE,Brooklyn ,11221,,,383 THROOP AVENUE
3017980040,3,1798,40,8, ,D1,2,1,"128,000",550,GREENE AVE.,Brooklyn ,11216,,,550 GREENE AVE.
3017990013,3,1799,13,9, ,D1,2,1,"71,884",572,GREENE AVE.,Brooklyn ,11216,,,572 GREENE AVE.
3017990044,3,1799,44,9, ,C1,2,5,"101,440",429,LEXINGTON AVENUE,Brooklyn ,11221,Y ,,429 LEXINGTON AVENUE
3018057502,3,1805,7502,5, ,R0,2,1,"68,309",420,LEXINGTON AVE.,Brooklyn ,11221,,,420 LEXINGTON AVE.
3018070001,3,1807,1,7, ,D7,2,1,"57,885",325,GATES AVENUE,Brooklyn ,11216,,,325 GATES AVENUE
3018110019,3,1811,19,1, ,D7,2,3,"212,405",510,QUINCY ST.,Brooklyn ,11221,,,510 QUINCY ST.
3018110070,3,1811,70,1, ,D1,2,1,"71,152",645,GATES AVENUE,Brooklyn ,11221,,,645 GATES AVENUE
3018120042,3,1812,42,2, ,D1,2,1,"218,302",372,GATES AVENUE,Brooklyn ,11216,,,372 GATES AVENUE
3018160001,3,1816,1,6, ,D9,2,4,"117,570",588,GATES AVENUE,Brooklyn ,11221,,,588 GATES AVENUE
3018240001,3,1824,1,4, ,M1,4,1,"54,100",833,MARCY AVE.,Brooklyn ,11216,,,833 MARCY AVE.
3018280017,3,1828,17,8, ,D1,2,1,"50,990",300,PUTNAM AVE.,Brooklyn ,11216,,,300 PUTNAM AVE.
3018397502,3,1839,7502,9, ,R0,2,1,"50,574",410,TOMPKINS AVENUE,Brooklyn ,11216,,,410 TOMPKINS AVENUE
3018430020,3,1843,20,3, ,C7,2,1,"61,380",500,NOSTRAND AVE.,Brooklyn ,11216,,,500 NOSTRAND AVE.
3018560041,3,1856,41,6, ,M1,4,1,"120,000",456,MARCUS GARVEY BLVD,Brooklyn ,11216,,,456 MARCUS GARVEY BLVD
3018597501,3,1859,7501,9, ,R0,2,1,"84,571",1577,FULTON STREET,Brooklyn ,11213,,,1577 FULTON STREET
3018607501,3,1860,7501,0, ,R0,2,1,"54,370",1190,FULTON ST.,Brooklyn ,11216,,,1190 FULTON ST.
3018610020,3,1861,20,1, ,D9,2,1,"57,876",1320,FULTON STREET,Brooklyn ,11216,,,1320 FULTON STREET
3018617501,3,1861,7501,1, ,R0,2,1,"96,191",1320,FULTON STREET,Brooklyn ,11216,,,1320 FULTON STREET
3018620014,3,1862,14,2, ,O2,4,1,"90,634",1380,FULTON ST.,Brooklyn ,11216,,,1380 FULTON ST.
3018630010,3,1863,10,3, ,D7,2,1,"129,504",1428,FULTON ST.,Brooklyn ,11216,,,1428 FULTON ST.
3018640044,3,1864,44,4, ,D7,2,1,"50,718",431,HERKIMER STREET,Brooklyn ,11213,,,431 HERKIMER STREET
3018640014,3,1864,14,4, ,D7,2,1,"68,024",1520,FULTON ST.,Brooklyn ,11216,,,1520 FULTON ST.
3018680080,3,1868,80,8, ,H3,4,1,"50,678",1325,ATLANTIC AVE.,Brooklyn ,11216,,,1325 ATLANTIC AVE.
3018689028,3,1868,9028,8, ,D9,2,1,"175,628",254,HERKIMER STREET,Brooklyn ,11216,,,254 HERKIMER STREET
3018710018,3,1871,18,1, ,D1,2,1,"145,336",400,HERKIMER ST.,Brooklyn ,11213,,,400 HERKIMER ST.
3018730001,3,1873,1,3, ,E7,4,1,"66,633",235,PARK AVENUE,Brooklyn ,11205,,,235 PARK AVENUE
3018740001,3,1874,1,4, ,D6,2,4,"184,411",39,WAVERLY AVENUE,Brooklyn ,11205,,,39 WAVERLY AVENUE
3018740038,3,1874,38,4, ,W2,4,5,"102,000",54,WASHINGTON AVE.,Brooklyn ,11205,,,54 WASHINGTON AVE.
3018760001,3,1876,1,6, ,O6,4,13,"555,920",39,HALL STREET,Brooklyn ,11205,,,39 HALL STREET
3018770001,3,1877,1,7, ,E1,4,1,"203,054",29,RYERSON ST.,Brooklyn ,11205,,,29 RYERSON ST.
3018770030,3,1877,30,7, ,F1,4,1,"58,905",10,GRAND AVE.,Brooklyn ,11205,,,10 GRAND AVE.
3018770035,3,1877,35,7, ,F5,4,1,"92,856",20,GRAND AVE.,Brooklyn ,11205,,,20 GRAND AVE.
3018770044,3,1877,44,7, ,E7,4,1,"280,000",35,RYERSON ST.,Brooklyn ,11205,,,35 RYERSON ST.
3018810051,3,1881,51,1, ,W4,4,1,"58,870",401,PARK AVE.,Brooklyn ,11205,,,401 PARK AVE.
3018840040,3,1884,40,4, ,D1,2,1,"65,702",376,FLUSHING AVE.,Brooklyn ,11205,,,376 FLUSHING AVE.
3018840048,3,1884,48,4, ,D1,2,1,"111,166",378,FLUSHING AVE.,Brooklyn ,11205,,,378 FLUSHING AVE.
3018867507,3,1886,7507,6, ,R0,2,1,"119,786",744,BEDFORD AVE.,Brooklyn ,11205,,,744 BEDFORD AVE.
3018907501,3,1890,7501,0, ,R0,2,1,"61,305",163,WASHINGTON AVE.,Brooklyn ,11205,,,163 WASHINGTON AVE.
3018920048,3,1892,48,2, ,D1,2,1,"72,760",74,GRAND AVE.,Brooklyn ,11205,,,74 GRAND AVE.
3018940026,3,1894,26,4, ,E7,4,1,"96,180",348,PARK AVENUE,Brooklyn ,11205,,,348 PARK AVENUE
3019007515,3,1900,7515,0, ,R0,2,1,"70,137",814,BEDFORD AVE.,Brooklyn ,11205,,,814 BEDFORD AVE.
3019010001,3,1901,1,1, ,D4,2,1,"128,583",210,CLINTON AVE.,Brooklyn ,11205,,,210 CLINTON AVE.
3019010007,3,1901,7,1, ,C1,2,1,"72,147",196,CLINTON AVE.,Brooklyn ,11205,,,196 CLINTON AVE.
3019020001,3,1902,1,2, ,D4,2,5,"651,914",185,CLINTON AVE.,Brooklyn ,11205,,,185 CLINTON AVE.
3019020022,3,1902,22,2, ,D4,2,1,"76,200",165,CLINTON AVE.,Brooklyn ,11205,,,165 CLINTON AVE.
3019050001,3,1905,1,5, ,D4,2,1,"272,000",185,HALL ST.,Brooklyn ,11205,,,185 HALL ST.
3019050080,3,1905,80,5, ,D4,2,1,"272,000",195,WILLOUGHBY AVE.,Brooklyn ,11205,,,195 WILLOUGHBY AVE.
3019050120,3,1905,120,5, ,D3,2,3,"402,660",215,WILLOUGHBY AVE.,Brooklyn ,11205,,,215 WILLOUGHBY AVE.
3019057501,3,1905,7501,5, ,R0,2,1,"117,754",536,MYRTLE AVENUE,Brooklyn ,11205,,,536 MYRTLE AVENUE
3019057502,3,1905,7502,5, ,R0,2,1,"114,743",490,MYRTLE AVE.,Brooklyn ,11205,,,490 MYRTLE AVE.
3019057503,3,1905,7503,5, ,R0,2,1,"147,257",504,MYRTLE AVE.,Brooklyn ,11205,,,504 MYRTLE AVE.
3019110001,3,1911,1,1, ,D1,2,1,"63,200",918,KENT AVE.,Brooklyn ,11205,,,918 KENT AVE.
3019120040,3,1912,40,2, ,D1,2,1,"90,101",168,FRANKLIN AVE.,Brooklyn ,11205,,,168 FRANKLIN AVE.
3019160001,3,1916,1,6, ,D4,2,1,"59,800",275,CLINTON AVE.,Brooklyn ,11205,,,275 CLINTON AVE.
3019160013,3,1916,13,6, ,W6,4,1,"64,400",245,CLINTON AVE.,Brooklyn ,11205,,,245 CLINTON AVE.
3019170045,3,1917,45,7, ,D3,2,1,"105,360",266,WASHINGTON AVE.,Brooklyn ,11205,,,266 WASHINGTON AVE.
3019180006,3,1918,6,8, ,D1,2,1,"57,366",295,WASHINGTON AVE.,Brooklyn ,11205,,,295 WASHINGTON AVE.
3019200001,3,1920,1,0, ,W9,4,3,"291,041",255,RYERSON STREET,Brooklyn ,11205,,,255 RYERSON STREET
3019210001,3,1921,1,1, ,W6,4,1,"62,000",333,WAVERLY AVENUE,Brooklyn ,11205,,,333 WAVERLY AVENUE
3019210064,3,1921,64,1, ,W6,4,1,"96,000",212,STEUBEN STREET,Brooklyn ,11205,,,212 STEUBEN STREET
3019220001,3,1922,1,2, ,W6,4,28,"158,540",225,STEUBEN STREET,Brooklyn ,11205,,,225 STEUBEN STREET
3019240036,3,1924,36,4, ,C7,2,1,"130,000",226,TAAFFE PLACE,Brooklyn ,11205,,,226 TAAFFE PLACE
3019247501,3,1924,7501,4, ,R0,2,1,"130,468",263,CLASSON AVE.,Brooklyn ,11205,,,263 CLASSON AVE.
3019250001,3,1925,1,5, ,D6,2,1,"124,598",227,TAAFFE PL.,Brooklyn ,11205,,,227 TAAFFE PL.
3019250007,3,1925,7,5, ,D1,2,1,"91,559",213,TAAFFE PL.,Brooklyn ,11205,,,213 TAAFFE PL.
3019257501,3,1925,7501,5, ,R0,2,1,"108,679",970,KENT AVE.,Brooklyn ,11205,,,970 KENT AVE.
3019300001,3,1930,1,0, ,D4,2,1,"138,474",325,CLINTON AVE.,Brooklyn ,11205,,,325 CLINTON AVE.
3019300014,3,1930,14,0, ,D3,2,1,"108,000",295,CLINTON AVE.,Brooklyn ,11205,,,295 CLINTON AVE.
3019330001,3,1933,1,3, ,D4,2,1,"371,890",21,SAINT JAMES PL.,Brooklyn ,11205,,,21 SAINT JAMES PL.
3019330060,3,1933,60,3, ,D4,2,1,"370,990",309,LAFAYETTE AVE.,Brooklyn ,11238,,,309 LAFAYETTE AVE.
3019330070,3,1933,70,3, ,D4,2,1,"89,420",372,DEKALB AVE.,Brooklyn ,11205,,,372 DEKALB AVE.
3019330100,3,1933,100,3, ,D4,2,1,"370,990",333,LAFAYETTE AVE.,Brooklyn ,11238,,,333 LAFAYETTE AVE.
3019330102,3,1933,102,3, ,W1,4,1,"72,000",400,DEKALB AVENUE,Brooklyn ,11205,,,400 DEKALB AVENUE
3019337501,3,1933,7501,3, ,R0,2,1,"143,892",325,LAFAYETTE AVE.,Brooklyn ,11238,,,325 LAFAYETTE AVE.
3019380001,3,1938,1,8, ,D3,2,7,"827,000",345,CLASSON AVE.,Brooklyn ,11205,Y ,,345 CLASSON AVE.
3019420012,3,1942,12,2, ,D7,2,2,"86,058",261,SKILLMAN STREET,Brooklyn ,11205,,Y ,261 SKILLMAN STREET
3019440004,3,1944,4,4, ,D4,2,4,"448,000",345,CLINTON AVE.,Brooklyn ,11238,,,345 CLINTON AVE.
3019460004,3,1946,4,6, ,D5,2,7,"113,924",379,WASHINGTON AVE.,Brooklyn ,11238,,,379 WASHINGTON AVE.
3019470001,3,1947,1,7, ,W6,4,1,"120,000",65,SAINT JAMES PL.,Brooklyn ,11238,,,65 SAINT JAMES PL.
3019520016,3,1952,16,2, ,N2,4,2,"108,000",74,CLIFTON PLACE,Brooklyn ,11238,,,74 CLIFTON PLACE
3019537503,3,1953,7503,3, ,R0,2,1,"93,648",333,GREENE AVE.,Brooklyn ,11238,,,333 GREENE AVE.
3019577501,3,1957,7501,7, ,R0,2,5,"127,029",415,CARLTON AVE.,Brooklyn ,11238,,,415 CARLTON AVE.
3019590027,3,1959,27,9, ,D9,2,1,"71,470",80,GREENE AVE.,Brooklyn ,11238,,,80 GREENE AVE.
3019600022,3,1960,22,0, ,D3,2,1,"60,720",419,VANDERBILT AVENUE,Brooklyn ,11238,,,419 VANDERBILT AVENUE
3019610027,3,1961,27,1, ,D1,2,1,"51,089",389,CLINTON AVENUE,Brooklyn ,11238,,,389 CLINTON AVENUE
3019690022,3,1969,22,9, ,D1,2,1,"55,341",10,LEXINGTON AVE.,Brooklyn ,11238,,,10 LEXINGTON AVE.
3019690033,3,1969,33,9, ,D1,2,1,"50,938",15,QUINCY ST.,Brooklyn ,11238,,,15 QUINCY ST.
3019727504,3,1972,7504,2,,R0,2,1,"61,166",10,QUINCY STREET,Brooklyn ,11238,,,10 QUINCY STREET
3019747501,3,1974,7501,4, ,R0,2,1,"95,177",1122,BEDFORD AVE.,Brooklyn ,11216,,,1122 BEDFORD AVE.
3019797503,3,1979,7503,9, ,R0,2,1,"73,853",475,WASHINGTON AVENUE,Brooklyn ,11238,,,475 WASHINGTON AVENUE
3019810070,3,1981,70,1, ,D6,2,1,"61,903",448,GRAND AVE.,Brooklyn ,11238,,,448 GRAND AVE.
3019890001,3,1989,1,9, ,M1,4,1,"66,500",495,CLASSON AVENUE,Brooklyn ,11238,,,495 CLASSON AVENUE
3019910001,3,1991,1,1, ,D6,2,1,"54,722",108,DOWNING STREET,Brooklyn ,11238,,,108 DOWNING STREET
3019970028,3,1997,28,7, ,D3,2,1,"78,696",482,FRANKLIN AVE.,Brooklyn ,11238,,,482 FRANKLIN AVE.
3019970020,3,1997,20,7, ,D1,2,1,"54,200",28,JEFFERSON AVENUE,Brooklyn ,11238,,,28 JEFFERSON AVENUE
3020017501,3,2001,7501,1, ,R0,2,1,"906,158",139,FLATBUSH AVE.,Brooklyn ,11217,,,139 FLATBUSH AVE.
3020020001,3,2002,1,2, ,K6,4,1,"767,750",625,ATLANTIC AVE.,Brooklyn ,11217,,,625 ATLANTIC AVE.
3020030008,3,2003,8,3, ,D4,2,2,"324,346",173,SOUTH ELLIOTT PLACE,Brooklyn ,11217,,,173 SOUTH ELLIOTT PLACE
3020030037,3,2003,37,3, ,D6,2,1,"100,013",142,S. PORTLAND AVE.,Brooklyn ,11217,,,142 S. PORTLAND AVE.
3020047501,3,2004,7501,4, ,R0,2,1,"137,224",212,S. OXFORD ST.,Brooklyn ,11217,,,212 S. OXFORD ST.
3020060001,3,2006,1,6, ,I6,4,1,"93,171",425,CUMBERLAND ST.,Brooklyn ,11238,,,425 CUMBERLAND ST.
3020070014,3,2007,14,7, ,D4,2,4,"476,450",475,CARLTON AVE.,Brooklyn ,11238,,,475 CARLTON AVE.
3020070001,3,2007,1,7, ,D4,2,1,"252,500",761,ATLANTIC AVENUE,Brooklyn ,11238,Y ,,761 ATLANTIC AVENUE
3020090001,3,2009,1,9, ,O6,4,1,"710,746",487,CLERMONT AVENUE,Brooklyn ,11238,,,487 CLERMONT AVENUE
3020097501,3,2009,7501,9, ,R0,2,1,"368,481",810,FULTON STREET,Brooklyn ,11238,,,810 FULTON STREET
3020100001,3,2010,1,0, ,D6,2,1,"240,382",545,VANDERBILT AVE.,Brooklyn ,11238,,,545 VANDERBILT AVE.
3020110039,3,2011,39,1, ,W1,4,1,"74,938",510,WAVERLY AVE.,Brooklyn ,11238,,,510 WAVERLY AVE.
3020117501,3,2011,7501,1, ,R0,2,1,"82,557",525,CLINTON AVE.,Brooklyn ,11238,,,525 CLINTON AVE.
3020117502,3,2011,7502,1, ,R0,2,1,"75,964",500,WAVERLY AVE.,Brooklyn ,11238,,,500 WAVERLY AVE.
3020110060,3,2011,60,1, ,D6,2,2,"119,312",540,WAVERLY AVE.,Brooklyn ,11238,,,540 WAVERLY AVE.
3020120001,3,2012,1,2, ,D6,2,1,"166,687",555,WAVERLY AVE.,Brooklyn ,11238,,,555 WAVERLY AVE.
3020137501,3,2013,7501,3, ,R0,2,1,"63,540",555,WASHINGTON AVE.,Brooklyn ,11238,,,555 WASHINGTON AVE.
3020137503,3,2013,7503,3, ,R0,2,1,"79,385",541,WASHINGTON AVENUE,Brooklyn ,11238,,,541 WASHINGTON AVENUE
3020150010,3,2015,10,5, ,D6,2,1,"103,905",445,GRAND AVENUE,Brooklyn ,11238,,,445 GRAND AVENUE
3020167501,3,2016,7501,6, ,R0,2,1,"51,001",1078,FULTON ST.,Brooklyn ,11238,,,1078 FULTON ST.
3020170008,3,2017,8,7, ,D6,2,1,"164,163",1134,FULTON ST.,Brooklyn ,11216,,,1134 FULTON ST.
3020180062,3,2018,62,8, ,D1,2,1,"54,273",909,ATLANTIC AVE.,Brooklyn ,11238,,,909 ATLANTIC AVE.
3020190040,3,2019,40,9, ,D1,2,1,"86,200",128,LEFFERTS PLACE,Brooklyn ,11238,,,128 LEFFERTS PLACE
3020190080,3,2019,80,9, ,D6,2,1,"111,633",963,ATLANTIC AVENUE,Brooklyn ,11238,,,963 ATLANTIC AVENUE
3020197505,3,2019,7505,9, ,R0,2,1,"57,886",1007,ATLANTIC AVENUE,Brooklyn ,11238,,,1007 ATLANTIC AVENUE
3020220018,3,2022,18,2, ,O2,4,1,"70,678",1274,BEDFORD AVE.,Brooklyn ,11216,,,1274 BEDFORD AVE.
3020230150,3,2023,150,3, ,Y4,4,1,"243,075",22,FLUSHING AVENUE,Brooklyn ,11205,,,22 FLUSHING AVENUE
3020230050,3,2023,50,3, ,K4,4,5,"289,262",63,FLUSHING AVE.,Brooklyn ,11205,,,63 FLUSHING AVE.
3020270001,3,2027,1,7, ,D4,2,1,"156,000",37,NORTH ELLIOTT PLACE,Brooklyn ,11205,,,37 NORTH ELLIOTT PLACE
3020310016,3,2031,16,1, ,E7,4,1,"71,071",1,CARLTON AVE.,Brooklyn ,11205,,,1 CARLTON AVE.
3020330001,3,2033,1,3, ,D7,2,1,"140,037",42,VANDERBILT AVENUE,Brooklyn ,11205,,,42 VANDERBILT AVENUE
3020330002,3,2033,2,3, ,D7,2,1,"140,037",45,CLERMONT AVE.,Brooklyn ,11205,,,45 CLERMONT AVE.
3020337501,3,2033,7501,3, ,R0,2,1,"132,510",130,FLUSHING AVE.,Brooklyn ,11205,,,130 FLUSHING AVE.
3020337502,3,2033,7502,3, ,R0,2,1,"116,665",8,VANDERBILT AVE.,Brooklyn ,11205,,,8 VANDERBILT AVE.
3020340001,3,2034,1,4, ,D3,2,8,"587,400",118,ST EDWARDS STREET,Brooklyn ,11205,Y ,,118 ST EDWARDS STREET
3020340134,3,2034,134,4, ,D3,2,1,"112,955",112,SAINT EDWARDS ST.,Brooklyn ,11205,,,112 SAINT EDWARDS ST.
3020390071,3,2039,71,9, ,I1,4,1,"67,975",39,AUBURN PL.,Brooklyn ,11205,,,39 AUBURN PL.
3020400001,3,2040,1,0, ,D6,2,4,"216,700",277,MYRTLE AVENUE,Brooklyn ,11201,Y ,,277 MYRTLE AVENUE
3020410001,3,2041,1,1, ,D6,2,15,"924,900",121,NORTH PORTLAND AVE,Brooklyn ,11205,Y ,,121 NORTH PORTLAND AVE
3020440013,3,2044,13,4, ,C1,2,1,"81,625",105,CARLTON AVENUE,Brooklyn ,11205,,,105 CARLTON AVENUE
3020457501,3,2045,7501,5, ,R0,2,1,"80,200",379,MYRTLE AVE.,Brooklyn ,11205,,,379 MYRTLE AVE.
3020470040,3,2047,40,7, ,O6,4,1,"691,645",115,MYRTLE AVENUE,Brooklyn ,11201,,,115 MYRTLE AVENUE
3020490002,3,2049,2,9, ,D7,2,1,"629,064",343,GOLD ST.,Brooklyn ,11201,,,343 GOLD ST.
3020497501,3,2049,7501,9, ,R0,2,1,"74,779",176,JOHNSON ST.,Brooklyn ,11201,,,176 JOHNSON ST.
3020500104,3,2050,104,0, ,N2,4,1,"65,645",194,TILLARY STREET,Brooklyn ,11201,,,194 TILLARY STREET
3020500001,3,2050,1,0, ,D1,2,13,"647,470",0,MYRTLE AVENUE,Brooklyn ,11201,Y ,,0 MYRTLE AVENUE
3020580017,3,2058,17,8, ,O6,4,1,"457,966",339,BRIDGE STREET,Brooklyn ,11201,,,339 BRIDGE STREET
3020587501,3,2058,7501,8, ,R0,2,1,"401,418",101,WILLOUGHBY ST.,Brooklyn ,11201,,,101 WILLOUGHBY ST.
3020590001,3,2059,1,9, ,O4,4,1,"1,330,743",4,METROTECH CTR.,Brooklyn ,11201,,,4 METROTECH CTR.
3020600001,3,2060,1,0, ,O4,4,1,"332,608",141,WILLOUGHBY ST.,Brooklyn ,11201,,,141 WILLOUGHBY ST.
3020607501,3,2060,7501,0, ,R0,2,1,"245,778",150,MYRTLE AVE.,Brooklyn ,11201,,,150 MYRTLE AVE.
3020610040,3,2061,40,1, ,D4,2,1,"187,667",122,ASHLAND PL.,Brooklyn ,11201,,,122 ASHLAND PL.
3020610060,3,2061,60,1, ,D4,2,1,"187,667",191,WILLOUGHBY ST.,Brooklyn ,11201,,,191 WILLOUGHBY ST.
3020610080,3,2061,80,1, ,D4,2,1,"187,667",175,WILLOUGHBY ST.,Brooklyn ,11201,,,175 WILLOUGHBY ST.
3020610101,3,2061,101,1, ,D7,2,1,"110,912",218,MYRTLE AVE.,Brooklyn ,11201,,,218 MYRTLE AVE.
3020610110,3,2061,110,1, ,D6,2,1,"265,417",81,FLEET PL.,Brooklyn ,11201,,,81 FLEET PL.
3020617501,3,2061,7501,1, ,R0,2,1,"477,089",86,FLEET PL.,Brooklyn ,11201,,,86 FLEET PL.
3020617502,3,2061,7502,1, ,R0,2,1,"267,543",180,MYRTLE AVE.,Brooklyn ,11201,,,180 MYRTLE AVE.
3020620006,3,2062,6,2, ,O2,4,1,"52,694",147,PRINCE ST.,Brooklyn ,11201,,,147 PRINCE ST.
3020680001,3,2068,1,8, ,D4,2,6,"325,000",130,SAINT EDWARDS ST.,Brooklyn ,11201,,,130 SAINT EDWARDS ST.
3020680117,3,2068,117,8, ,I6,4,1,"129,776",140,SAINT EDWARDS ST.,Brooklyn ,11201,,,140 SAINT EDWARDS ST.
3020750012,3,2075,12,5, ,D7,2,1,"149,000",167,CLERMONT AVE.,Brooklyn ,11205,,,167 CLERMONT AVE.
3020850001,3,2085,1,5, ,W6,4,7,"579,404",61,DEKALB AVENUE,Brooklyn ,11201,,,61 DEKALB AVENUE
3020850050,3,2085,50,5, ,W8,4,1,"155,000",426,DEKALB AVENUE,Brooklyn ,11205,,,426 DEKALB AVENUE
3020857501,3,2085,7501,5, ,R0,2,1,"266,715",371,FLATBUSH AVENUE EXT,Brooklyn ,11201,,,371 FLATBUSH AVENUE EXT
3020850100,3,2085,100,5, ,G9,4,1,"143,586",150,ASHLAND PLACE,Brooklyn ,11201,,,150 ASHLAND PLACE
3020857502,3,2085,7502,5, ,R0,2,1,"434,302",196,WILLOUGHBY STREET,Brooklyn ,11201,,,196 WILLOUGHBY STREET
3020880004,3,2088,4,8, ,I1,4,1,"335,000",117,DEKALB AVENUE,Brooklyn ,11201,,,117 DEKALB AVENUE
3020880030,3,2088,30,8, ,G1,4,1,"84,350",147,ASHLAND PLACE,Brooklyn ,11201,,,147 ASHLAND PLACE
3020880025,3,2088,25,8, ,I1,4,1,"161,845",240,WILLOUGHBY ST.,Brooklyn ,11201,,,240 WILLOUGHBY ST.
3020930001,3,2093,1,3, ,O6,4,1,"376,071",395,FLATBUSH AVENUE EXT.,Brooklyn ,11201,,,395 FLATBUSH AVENUE EXT.
3020940001,3,2094,1,4, ,D6,2,1,"710,354",625,FULTON STREET,Brooklyn ,11201,,,625 FULTON STREET
3020940010,3,2094,10,4, ,D7,2,1,"335,187",80,DEKALB AVE.,Brooklyn ,11201,,,80 DEKALB AVE.
3020940008,3,2094,8,4, ,D3,2,1,"53,875",12,ROCKWELL PL.,Brooklyn ,11201,,,12 ROCKWELL PL.
3020950001,3,2095,1,5, ,J2,4,1,"66,000",57,ROCKWELL PL.,Brooklyn ,11217,,,57 ROCKWELL PL.
3020957502,3,2095,7502,5, ,R0,2,1,"122,016",230,ASHLAND PL.,Brooklyn ,11217,,,230 ASHLAND PL.
3021000072,3,2100,72,0, ,D4,2,1,"137,000",101,LAFAYETTE AVE.,Brooklyn ,11217,,,101 LAFAYETTE AVE.
3021000076,3,2100,76,0, ,D1,2,1,"57,460",93,LAFAYETTE AVENUE,Brooklyn ,11217,,,93 LAFAYETTE AVENUE
3021050001,3,2105,1,5, ,M3,4,1,"54,150",317,CLERMONT AVE.,Brooklyn ,11205,,,317 CLERMONT AVE.
3021050047,3,2105,47,5, ,M3,4,1,"83,000",306,VANDERBILT AVENUE,Brooklyn ,11205,,,306 VANDERBILT AVENUE
3021060009,3,2106,9,6, ,O6,4,1,"232,174",37,FLATBUSH AVENUE,Brooklyn ,11217,,,37 FLATBUSH AVENUE
