BBL,ADDRESS,BOROUGH,ZIP CODE,LIST
1008040034,815 AVENUE OF THE AMERICAS,MANHATTAN,10001,ALL
1008040044,104 WEST 29 STREET,MANHATTAN,10001,ALL
1008040049,114 WEST 29 STREET,MANHATTAN,10001,ALL
1008040054,124 WEST 29 STREET,MANHATTAN,10001,ALL
1008040057,130 WEST 29 STREET,MANHATTAN,10001,ALL
1008040059,134 WEST 29 STREET,MANHATTAN,10001,ALL
1008040067,146 WEST 29 STREET,MANHATTAN,10001,ALL
1008040071,158 WEST 29 STREET,MANHATTAN,10001,ALL
1008050003,345 7 AVENUE,MANHATTAN,10001,ALL
1008050006,155 WEST 29TH STREET,MANHATTAN,10001,ALL
1008050017,143 WEST 29 STREET,MANHATTAN,10001,ALL
1008050019,135 WEST 29 STREET,MANHATTAN,10001,ALL
1008050022,129 WEST 29 STREET,MANHATTAN,10001,ALL
1008050039,115 WEST 29 STREET,MANHATTAN,10001,ALL
1008050071,120 WEST 30 STREET,MANHATTAN,10001,ALL
1008050075,122 WEST 30 STREET,MANHATTAN,10001,ALL
1008050082,134 WEST 30 STREET,MANHATTAN,10001,ALL
1008050094,144 WEST 30 STREET,MANHATTAN,10001,ALL
1008057501,130 WEST 30 STREET,MANHATTAN,10001,ALL
1008060001,363 7 AVENUE,MANHATTAN,10001,ALL
1008060006,151 WEST 30 STREET,MANHATTAN,10001,ALL
1008060009,145 WEST 30 STREET,MANHATTAN,10001,ALL
1008060013,135 WEST 30 STREET,MANHATTAN,10001,ALL
1008060026,115 WEST 30 STREET,MANHATTAN,10001,ALL
1008060052,116 WEST 31 STREET,MANHATTAN,10001,ALL
1008060054,120 WEST 31 STREET,MANHATTAN,10001,ALL
1008060058,128 WEST 31 STREET,MANHATTAN,10001,ALL
1008060076,371 7 AVENUE,MANHATTAN,10001,ALL
1008067501,143 WEST 30 STREET,MANHATTAN,10001,ALL
1008070001,393 7 AVENUE,MANHATTAN,10001,ALL
1008070028,119 WEST 31 STREET,MANHATTAN,10001,ALL
1008070039,875 AVENUE OF THE AMERICAS,MANHATTAN,10001,ALL
1008070050,110 WEST 32 STREET,MANHATTAN,10001,ALL
1008080040,100 WEST 33 STREET,MANHATTAN,10001,ALL
1008087501,401 7 AVENUE,MANHATTAN,10001,ALL
1008090001,421 7 AVENUE,MANHATTAN,10001,ALL
1008090045,1311 BROADWAY,MANHATTAN,10001,ALL
1008090049,108 WEST 34 STREET,MANHATTAN,10001,ALL
1008090053,112 WEST 34 STREET,MANHATTAN,10012,ALL
1008090069,144 WEST 34 STREET,MANHATTAN,10001,ALL
1008090080,433 7 AVENUE,MANHATTAN,10001,ALL
1008097501,131 WEST 33 STREET,MANHATTAN,10001,ALL
1008100001,441 7 AVENUE,MANHATTAN,10001,ALL
1008110001,463 7 AVENUE,MANHATTAN,10018,ALL
1008110010,147 WEST 35 STREET,MANHATTAN,10001,ALL
1008110016,131 WEST 35 STREET,MANHATTAN,10001,ALL
1008110021,1333 BROADWAY,MANHATTAN,10018,ALL
1008110031,1350 BROADWAY,MANHATTAN,10018,ALL
1008110047,124 WEST 36 STREET,MANHATTAN,10018,ALL
1008110051,132 WEST 36 STREET,MANHATTAN,10018,ALL
1008110056,142 WEST 36 STREET,MANHATTAN,10018,ALL
1008110062,152 WEST 36 STREET,MANHATTAN,10018,ALL
1008117501,469 7 AVENUE,MANHATTAN,10018,ALL
1008120006,491 7 AVENUE,MANHATTAN,10018,ALL
1008120013,149 WEST 36 STREET,MANHATTAN,10018,ALL
1008120016,141 WEST 36 STREET,MANHATTAN,10018,ALL
1008120019,135 WEST 36 STREET,MANHATTAN,10018,ALL
1008120022,1359 BROADWAY,MANHATTAN,10018,ALL
1008120029,1352 BROADWAY,MANHATTAN,10018,ALL
1008120042,989 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008120049,1372 BROADWAY,MANHATTAN,10018,ALL
1008120063,134 WEST 37 STREET,MANHATTAN,10018,ALL
1008120069,148 WEST 37 STREET,MANHATTAN,10018,ALL
1008127501,485 7 AVENUE,MANHATTAN,10018,ALL
1008130001,501 7 AVENUE,MANHATTAN,10018,ALL
1008130016,1375 BROADWAY,MANHATTAN,10018,ALL
1008130023,1372 BROADWAY,MANHATTAN,10018,ALL
1008130031,1001 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008130040,102 WEST 38 STREET,MANHATTAN,10018,ALL
1008130050,1384 BROADWAY,MANHATTAN,10018,ALL
1008130055,1385 BROADWAY,MANHATTAN,10018,ALL
1008130064,515 7 AVENUE,MANHATTAN,10018,ALL
1008140001,525 7 AVENUE,MANHATTAN,10018,ALL
1008140015,1407 BROADWAY,MANHATTAN,10018,ALL
1008140019,1400 BROADWAY,MANHATTAN,10018,ALL
1008140030,109 WEST 38 STREET,MANHATTAN,10018,ALL
1008140046,108 WEST 39 STREET,MANHATTAN,10018,ALL
1008140052,1402 BROADWAY,MANHATTAN,10018,ALL
1008147501,1031 6 AVENUE,MANHATTAN,10018,ALL
1008150001,1411 BROADWAY,MANHATTAN,10018,ALL
1008150014,1412 BROADWAY,MANHATTAN,10018,ALL
1008150020,117 WEST 39 STREET,MANHATTAN,10018,ALL
1008150021,109 WEST 39 STREET,MANHATTAN,10018,ALL
1008150026,1045 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008150039,110 WEST 40 STREET,MANHATTAN,10018,ALL
1008150046,1430 BROADWAY,MANHATTAN,10018,ALL
1008160016,37 WEST 14 STREET,MANHATTAN,10011,ALL
1008160023,17 WEST 14 STREET,MANHATTAN,10011,ALL
1008160037,84 5 AVENUE,MANHATTAN,10011,ALL
1008160059,30 WEST 15 STREET,MANHATTAN,10011,ALL
1008160062,36 WEST 15 STREET,MANHATTAN,10011,ALL
1008160063,38 WEST 15 STREET,MANHATTAN,10011,ALL
1008160074,58 WEST 15 STREET,MANHATTAN,10011,ALL
1008167501,22 WEST 15 STREET,MANHATTAN,10011,ALL
1008167503,50 WEST 15 STREET,MANHATTAN,10011,ALL
1008167504,540 AVENUE OF THE AMERICAS,MANHATTAN,10011,ALL
1008170057,4 WEST 16 STREET,MANHATTAN,10011,ALL
1008170072,24 WEST 16 STREET,MANHATTAN,10011,ALL
1008177501,108 5 AVENUE,MANHATTAN,10011,ALL
1008177502,100 5 AVENUE,MANHATTAN,10011,ALL
1008177503,35 WEST 15 STREET,MANHATTAN,10011,ALL
1008180005,55 WEST 16 STREET,MANHATTAN,10011,ALL
1008180041,110 5 AVENUE,MANHATTAN,10011,ALL
1008180051,114 5 AVENUE,MANHATTAN,10011,ALL
1008180058,12 WEST 17 STREET,MANHATTAN,10011,ALL
1008180059,14 WEST 17 STREET,MANHATTAN,10011,ALL
1008180063,20 WEST 17 STREET,MANHATTAN,10011,ALL
1008180064,22 WEST 17 STREET,MANHATTAN,10011,ALL
1008180066,26 WEST 17 STREET,MANHATTAN,10011,ALL
1008180073,40 WEST 17 STREET,MANHATTAN,10011,ALL
1008180078,50 WEST 17 STREET,MANHATTAN,10011,ALL
1008187501,590 AVENUE OF THE AMERICAS,MANHATTAN,10011,ALL
1008187502,34 WEST 17 STREET,MANHATTAN,10011,ALL
1008190010,47 WEST 17 STREET,MANHATTAN,10011,ALL
1008190014,45 WEST 17 STREET,MANHATTAN,10011,ALL
1008190019,33 WEST 17 STREET,MANHATTAN,10011,ALL
1008190020,31 WEST 17 STREET,MANHATTAN,10011,ALL
1008190027,17 WEST 17 STREET,MANHATTAN,10011,ALL
1008190037,118 5 AVENUE,MANHATTAN,10011,ALL
1008190039,122 5 AVENUE,MANHATTAN,10011,ALL
1008190044,126 5 AVENUE,MANHATTAN,10011,ALL
1008190050,6 WEST 18 STREET,MANHATTAN,10011,ALL
1008190056,18 WEST 18 STREET,MANHATTAN,10011,ALL
1008190059,30 WEST 18 STREET,MANHATTAN,10011,ALL
1008190077,604 AVENUE OF THE AMERICAS,MANHATTAN,10011,ALL
1008197501,12 WEST 18 STREET,MANHATTAN,10011,ALL
1008197502,63 WEST 17 STREET,MANHATTAN,10011,ALL
1008197503,32 WEST 18 STREET,MANHATTAN,10011,ALL
1008197504,15 WEST 17 STREET,MANHATTAN,10011,ALL
1008197505,55 WEST 17 STREET,MANHATTAN,10011,ALL
1008200026,23 WEST 18 STREET,MANHATTAN,10011,ALL
1008200029,15 WEST 18 STREET,MANHATTAN,10011,ALL
1008200033,7 WEST 18 STREET,MANHATTAN,10011,ALL
1008200036,3 WEST 18 STREET,MANHATTAN,10011,ALL
1008200038,130 5 AVENUE,MANHATTAN,10011,ALL
1008207501,140 5 AVENUE,MANHATTAN,10011,ALL
1008207503,8 WEST 19 STREET,MANHATTAN,10011,ALL
1008207504,16 WEST 19 STREET,MANHATTAN,10011,ALL
1008207505,620 AVENUE OF THE AMERICAS,MANHATTAN,10011,ALL
1008210014,39 WEST 19 STREET,MANHATTAN,10011,ALL
1008210021,31 WEST 19 STREET,MANHATTAN,10011,ALL
1008210032,11 WEST 19 STREET,MANHATTAN,10011,ALL
1008210038,142 5 AVENUE,MANHATTAN,10011,ALL
1008210041,148 5 AVENUE,MANHATTAN,10011,ALL
1008210049,6 WEST 20 STREET,MANHATTAN,10011,ALL
1008210055,18 WEST 20 STREET,MANHATTAN,10011,ALL
1008210062,32 WEST 20 STREET,MANHATTAN,10011,ALL
1008210064,36 WEST 20 STREET,MANHATTAN,10011,ALL
1008217501,40 WEST 20 STREET,MANHATTAN,10011,ALL
1008217503,650 6 AVENUE,MANHATTAN,10010,ALL
1008217506,636 AVENUE OF THE AMERICAS,MANHATTAN,10011,ALL
1008220009,37 WEST 20 STREET,MANHATTAN,10011,ALL
1008220015,27 WEST 20 STREET,MANHATTAN,10011,ALL
1008220031,154 5 AVENUE,MANHATTAN,10010,ALL
1008220045,4 WEST 21 STREET,MANHATTAN,10010,ALL
1008220049,12 WEST 21 STREET,MANHATTAN,10010,ALL
1008220052,18 WEST 21 STREET,MANHATTAN,10010,ALL
1008220054,22 WEST 21 STREET,MANHATTAN,10010,ALL
1008220058,30 WEST 21 STREET,MANHATTAN,10010,ALL
1008220062,38 WEST 21 STREET,MANHATTAN,10010,ALL
1008220067,48 WEST 21 STREET,MANHATTAN,10010,ALL
1008220070,54 WEST 21 STREET,MANHATTAN,10010,ALL
1008227503,9 WEST 20 STREET,MANHATTAN,10011,ALL
1008227504,15 WEST 20 STREET,MANHATTAN,10011,ALL
1008227506,21 WEST 20 STREET,MANHATTAN,10011,ALL
1008227507,160 5 AVENUE,MANHATTAN,10010,ALL
1008230009,53 WEST 21 STREET,MANHATTAN,10010,ALL
1008230010,45 WEST 21 STREET,MANHATTAN,10010,ALL
1008230024,19 WEST 21 STREET,MANHATTAN,10010,ALL
1008230029,15 WEST 21 STREET,MANHATTAN,10010,ALL
1008230055,20 WEST 22 STREET,MANHATTAN,10010,ALL
1008230059,28 WEST 22 STREET,MANHATTAN,10010,ALL
1008230065,40 WEST 22 STREET,MANHATTAN,10010,ALL
1008230073,56 WEST 22 STREET,MANHATTAN,10010,ALL
1008237502,170 5 AVENUE,MANHATTAN,10010,ALL
1008237503,31 WEST 21 STREET,MANHATTAN,10010,ALL
1008237506,162 5 AVENUE,MANHATTAN,10010,ALL
1008240011,56 WEST 23 STREET,MANHATTAN,10010,ALL
1008240015,37 WEST 22 STREET,MANHATTAN,10010,ALL
1008240028,40 WEST 23 STREET,MANHATTAN,10010,ALL
1008240032,3 WEST 22 STREET,MANHATTAN,10010,ALL
1008240042,184 5 AVENUE,MANHATTAN,10010,ALL
1008250001,716 AVENUE OF THE AMERICAS,MANHATTAN,10010,ALL
1008250009,61 WEST 23 STREET,MANHATTAN,10010,ALL
1008250012,49 WEST 23 STREET,MANHATTAN,10010,ALL
1008250017,43 WEST 23 STREET,MANHATTAN,10010,ALL
1008250024,27 WEST 23 STREET,MANHATTAN,10010,ALL
1008250031,1097 BROADWAY,MANHATTAN,10010,ALL
1008250056,14 WEST 24 STREET,MANHATTAN,10010,ALL
1008250071,36 WEST 24 STREET,MANHATTAN,10010,ALL
1008257502,39 WEST 23 STREET,MANHATTAN,10010,ALL
1008260011,49 WEST 24 STREET,MANHATTAN,10010,ALL
1008260013,43 WEST 24 STREET,MANHATTAN,10010,ALL
1008260017,37 WEST 24 STREET,MANHATTAN,10010,ALL
1008260019,27 WEST 24 STREET,MANHATTAN,10010,ALL
1008260026,19 WEST 24 STREET,MANHATTAN,10010,ALL
1008260029,13 WEST 24 STREET,MANHATTAN,10010,ALL
1008260046,1115 BROADWAY,MANHATTAN,10010,ALL
1008260055,18 WEST 25 STREET,MANHATTAN,10010,ALL
1008260057,24 WEST 25 STREET,MANHATTAN,10010,ALL
1008260063,36 WEST 25 STREET,MANHATTAN,10010,ALL
1008260065,40 WEST 25 STREET,MANHATTAN,10010,ALL
1008260069,48 WEST 25 STREET,MANHATTAN,10010,ALL
1008267501,1107 BROADWAY,MANHATTAN,10010,ALL
1008270008,45 WEST 25 STREET,MANHATTAN,10010,ALL
1008270012,41 WEST 25 STREET,MANHATTAN,10010,ALL
1008270027,11 WEST 25 STREET,MANHATTAN,10010,ALL
1008270028,1121 BROADWAY,MANHATTAN,10010,ALL
1008270049,1129 BROADWAY,MANHATTAN,10010,ALL
1008270060,22 WEST 26 STREET,MANHATTAN,10010,ALL
1008270064,30 WEST 26 STREET,MANHATTAN,10010,ALL
1008270068,38 WEST 26 STREET,MANHATTAN,10010,ALL
1008277501,212 5 AVENUE,MANHATTAN,10010,ALL
1008280001,776 AVENUE OF THE AMERICAS,MANHATTAN,10001,ALL
1008280022,15 WEST 26 STREET,MANHATTAN,10010,ALL
1008280025,1141 BROADWAY,MANHATTAN,10001,ALL
1008280033,1140 BROADWAY,MANHATTAN,10001,ALL
1008280035,218 5 AVENUE,MANHATTAN,10001,ALL
1008280041,228 5 AVENUE,MANHATTAN,10001,ALL
1008280053,1155 BROADWAY,MANHATTAN,10001,ALL
1008280056,12 WEST 27 STREET,MANHATTAN,10001,ALL
1008280059,18 WEST 27 STREET,MANHATTAN,10001,ALL
1008280061,22 WEST 27 STREET,MANHATTAN,10001,ALL
1008280064,28 WEST 27 STREET,MANHATTAN,10001,ALL
1008280067,34 WEST 27 STREET,MANHATTAN,10001,ALL
1008280070,40 WEST 27 STREET,MANHATTAN,10001,ALL
1008290007,49 WEST 27 STREET,MANHATTAN,10001,ALL
1008290011,45 WEST 27 STREET,MANHATTAN,10001,ALL
1008290014,39 WEST 27 STREET,MANHATTAN,10001,ALL
1008290016,31 WEST 27 STREET,MANHATTAN,10001,ALL
1008290022,1165 BROADWAY,MANHATTAN,10001,ALL
1008290028,1162 BROADWAY,MANHATTAN,10001,ALL
1008290032,13 WEST 27 STREET,MANHATTAN,10001,ALL
1008290036,236 5 AVENUE,MANHATTAN,10001,ALL
1008290040,244 5 AVENUE,MANHATTAN,10001,ALL
1008290042,246 5 AVENUE,MANHATTAN,10001,ALL
1008290050,1164 BROADWAY,MANHATTAN,10001,ALL
1008290057,1181 BROADWAY,MANHATTAN,10001,ALL
1008290068,44 WEST 28 STREET,MANHATTAN,10001,ALL
1008300016,37 WEST 28 STREET,MANHATTAN,10001,ALL
1008300030,13 WEST 28 STREET,MANHATTAN,10001,ALL
1008300042,258 5 AVENUE,MANHATTAN,10001,ALL
1008300046,2 WEST 29 STREET,MANHATTAN,10001,ALL
1008300062,1195 BROADWAY,MANHATTAN,10001,ALL
1008300067,32 WEST 29 STREET,MANHATTAN,10001,ALL
1008300073,44 WEST 29 STREET,MANHATTAN,10001,ALL
1008300074,46 WEST 29 STREET,MANHATTAN,10001,ALL
1008307501,1182 BROADWAY,MANHATTAN,10001,ALL
1008307502,250 5 AVENUE,MANHATTAN,10001,ALL
1008307503,35 WEST 28 STREET,MANHATTAN,10001,ALL
1008310002,838 AVENUE OF THE AMERICAS,MANHATTAN,10001,ALL
1008310004,842 AVENUE OF THE AMERICAS,MANHATTAN,10001,ALL
1008310007,45 WEST 29 STREET,MANHATTAN,10001,ALL
1008310010,39 WEST 29 STREET,MANHATTAN,10001,ALL
1008310020,1200 BROADWAY,MANHATTAN,10001,ALL
1008310042,276 5 AVENUE,MANHATTAN,10001,ALL
1008310059,1214 16 BROADWAY,MANHATTAN,10001,ALL
1008310068,1227 BROADWAY,MANHATTAN,10001,ALL
1008317501,24 WEST 30 STREET,MANHATTAN,10001,ALL
1008317502,50 WEST 30 STREET,MANHATTAN,10001,ALL
1008320001,856 AVENUE OF THE AMERICAS,MANHATTAN,10001,ALL
1008320006,866 6 AVE,MANHATTAN,10001,ALL
1008320017,1241 BROADWAY,MANHATTAN,10001,ALL
1008320022,1218 20 BROADWAY,MANHATTAN,10001,ALL
1008320024,29 WEST 30 STREET,MANHATTAN,10001,ALL
1008320032,11 WEST 30 STREET,MANHATTAN,10001,ALL
1008320034,7 WEST 30 STREET,MANHATTAN,10001,ALL
1008320041,286 5 AVENUE,MANHATTAN,10001,ALL
1008320044,292 5 AVENUE,MANHATTAN,10001,ALL
1008320049,4 WEST 31 STREET,MANHATTAN,10001,ALL
1008320053,12 WEST 31 STREET,MANHATTAN,10001,ALL
1008320062,30 WEST 31 STREET,MANHATTAN,10001,ALL
1008330006,1255 BROADWAY,MANHATTAN,10001,ALL
1008330011,1240 BROADWAY,MANHATTAN,10001,ALL
1008330018,39 WEST 31 STREET,MANHATTAN,10001,ALL
1008330020,35 WEST 31 STREET,MANHATTAN,10001,ALL
1008330022,31 WEST 31 STREET,MANHATTAN,10001,ALL
1008330024,25 WEST 31 STREET,MANHATTAN,10001,ALL
1008330028,19 WEST 31 STREET,MANHATTAN,10001,ALL
1008330038,302 5 AVENUE,MANHATTAN,10001,ALL
1008330040,304 5 AVENUE,MANHATTAN,10001,ALL
1008330047,2 WEST 32 STREET,MANHATTAN,10001,ALL
1008330049,6 WEST 32 STREET,MANHATTAN,10001,ALL
1008330052,12 WEST 32 STREET,MANHATTAN,10001,ALL
1008330054,16 WEST 32 STREET,MANHATTAN,10001,ALL
1008330057,22 WEST 32 STREET,MANHATTAN,10001,ALL
1008330063,34 WEST 32 STREET,MANHATTAN,10001,ALL
1008330075,1265 BROADWAY,MANHATTAN,10001,ALL
1008340011,1260 BROADWAY,MANHATTAN,10001,ALL
1008340016,43 WEST 32 STREET,MANHATTAN,10001,ALL
1008340019,39 WEST 32 STREET,MANHATTAN,10001,ALL
1008340022,29 WEST 32 STREET,MANHATTAN,10001,ALL
1008340026,25 WEST 32 STREET,MANHATTAN,10001,ALL
1008340029,17 WEST 32 STREET,MANHATTAN,10001,ALL
1008340039,320 5 AVENUE,MANHATTAN,10001,ALL
1008340048,330 5 AVENUE,MANHATTAN,10001,ALL
1008340049,4 WEST 33 STREET,MANHATTAN,10001,ALL
1008340069,42 WEST 33 STREET,MANHATTAN,10001,ALL
1008340080,1270 BROADWAY,MANHATTAN,10001,ALL
1008347501,20 WEST 33 STREET,MANHATTAN,10001,ALL
1008350011,43 WEST 33 STREET,MANHATTAN,10001,ALL
1008350041,338 5 AVENUE,MANHATTAN,10118,ALL
1008350056,22 WEST 34 STREET,MANHATTAN,10001,ALL
1008357501,50 WEST 34 STREET,MANHATTAN,10001,ALL
1008360007,43 WEST 34 STREET,MANHATTAN,10001,ALL
1008360010,31 WEST 34 STREET,MANHATTAN,10001,ALL
1008360020,17 WEST 34 STREET,MANHATTAN,10001,ALL
1008360026,7 WEST 34 STREET,MANHATTAN,10001,ALL
1008360033,1 WEST 34 STREET,MANHATTAN,10001,ALL
1008360035,358 5 AVENUE,MANHATTAN,10001,ALL
1008360043,366 5 AVENUE,MANHATTAN,10001,ALL
1008360065,40 WEST 35 STREET,MANHATTAN,10001,ALL
1008367501,15 WEST 34 STREET,MANHATTAN,10001,ALL
1008367502,1328 BROADWAY,MANHATTAN,10001,ALL
1008370001,960 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008370006,63 WEST 35 STREET,MANHATTAN,10001,ALL
1008370009,57 WEST 35 STREET,MANHATTAN,10001,ALL
1008370015,43 WEST 35 STREET,MANHATTAN,10001,ALL
1008370020,35 WEST 35 STREET,MANHATTAN,10001,ALL
1008370023,29 WEST 35 STREET,MANHATTAN,10001,ALL
1008370030,9 WEST 35 STREET,MANHATTAN,10001,ALL
1008370036,3 WEST 35 STREET,MANHATTAN,10001,ALL
1008370040,372 5 AVENUE,MANHATTAN,10001,ALL
1008370045,384 5 AVENUE,MANHATTAN,10018,ALL
1008370048,386 5 AVENUE,MANHATTAN,10018,ALL
1008370052,8 WEST 36 STREET,MANHATTAN,10018,ALL
1008370056,16 WEST 36 STREET,MANHATTAN,10018,ALL
1008370058,20 WEST 36 STREET,MANHATTAN,10018,ALL
1008370062,28 WEST 36 STREET,MANHATTAN,10018,ALL
1008370067,38 WEST 36 STREET,MANHATTAN,10018,ALL
1008370072,48 WEST 36 STREET,MANHATTAN,10018,ALL
1008370074,52 WEST 36 STREET,MANHATTAN,10018,ALL
1008370078,60 WEST 36 STREET,MANHATTAN,10018,ALL
1008377501,70 WEST 36 STREET,MANHATTAN,10018,ALL
1008380001,980 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008380008,63 WEST 36 STREET,MANHATTAN,10018,ALL
1008380012,53 WEST 36 STREET,MANHATTAN,10018,ALL
1008380015,43 WEST 36 STREET,MANHATTAN,10018,ALL
1008380024,29 WEST 36 STREET,MANHATTAN,10018,ALL
1008380027,25 WEST 36 STREET,MANHATTAN,10018,ALL
1008380030,19 WEST 36 STREET,MANHATTAN,10018,ALL
1008380032,15 WEST 36 STREET,MANHATTAN,10018,ALL
1008380036,7 WEST 36 STREET,MANHATTAN,10018,ALL
1008380038,3 WEST 36 STREET,MANHATTAN,10018,ALL
1008380048,402 5 AVENUE,MANHATTAN,10018,ALL
1008380054,4 WEST 37 STREET,MANHATTAN,10018,ALL
1008380056,8 WEST 37 STREET,MANHATTAN,10018,ALL
1008380058,12 WEST 37 STREET,MANHATTAN,10018,ALL
1008380062,20 WEST 37 STREET,MANHATTAN,10018,ALL
1008380070,36 WEST 37 STREET,MANHATTAN,10018,ALL
1008380072,40 WEST 37 STREET,MANHATTAN,10018,ALL
1008380074,44 WEST 37 STREET,MANHATTAN,10018,ALL
1008380076,48 WEST 37 STREET,MANHATTAN,10018,ALL
1008387501,400 5 AVENUE,MANHATTAN,10018,ALL
1008387502,60 WEST 37 STREET,MANHATTAN,10018,ALL
1008387503,35 WEST 36 STREET,MANHATTAN,10018,ALL
1008390009,49 WEST 37 STREET,MANHATTAN,10018,ALL
1008390016,39 WEST 37 STREET,MANHATTAN,10018,ALL
1008390019,35 37 WEST 37 STREET,MANHATTAN,10018,ALL
1008390024,29 WEST 37 STREET,MANHATTAN,10018,ALL
1008390027,21 WEST 37 STREET,MANHATTAN,10018,ALL
1008390029,13 WEST 37 STREET,MANHATTAN,10018,ALL
1008390033,11 WEST 37 STREET,MANHATTAN,10018,ALL
1008390034,5 WEST 37 STREET,MANHATTAN,10018,ALL
1008390037,1 WEST 37 STREET,MANHATTAN,10018,ALL
1008390055,8 WEST 38 STREET,MANHATTAN,10018,ALL
1008390060,22 WEST 38 STREET,MANHATTAN,10018,ALL
1008390063,28 WEST 38 STREET,MANHATTAN,10018,ALL
1008390067,34 WEST 38 STREET,MANHATTAN,10018,ALL
1008390070,42 WEST 38 STREET,MANHATTAN,10018,ALL
1008390073,48 WEST 38 STREET,MANHATTAN,10018,ALL
1008390079,60 WEST 38 STREET,MANHATTAN,10018,ALL
1008397501,420 5 AVENUE,MANHATTAN,10018,ALL
1008397503,33 WEST 37 STREET,MANHATTAN,10018,ALL
1008400006,63 WEST 38 STREET,MANHATTAN,10018,ALL
1008400013,49 WEST 38 STREET,MANHATTAN,10018,ALL
1008400016,45 WEST 38 STREET,MANHATTAN,10018,ALL
1008400019,39 WEST 38 STREET,MANHATTAN,10018,ALL
1008400023,29 WEST 38 STREET,MANHATTAN,10018,ALL
1008400028,21 WEST 38 STREET,MANHATTAN,10018,ALL
1008400030,30 WEST 39 STREET,MANHATTAN,10018,ALL
1008400031,15 WEST 38 STREET,MANHATTAN,10018,ALL
1008400042,424 5 AVENUE,MANHATTAN,10018,ALL
1008400058,16 WEST 39 STREET,MANHATTAN,10018,ALL
1008400071,42 WEST 39 STREET,MANHATTAN,10018,ALL
1008400078,54 WEST 39 STREET,MANHATTAN,10018,ALL
1008400081,58 WEST 39 STREET,MANHATTAN,10018,ALL
1008407501,57 WEST 38 STREET,MANHATTAN,10018,ALL
1008407502,27 WEST 38 STREET,MANHATTAN,10018,ALL
1008407503,32 WEST 39 STREET,MANHATTAN,10018,ALL
1008410001,1040 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008410008,51 WEST 39 STREET,MANHATTAN,10018,ALL
1008410018,35 WEST 39 STREET,MANHATTAN,10018,ALL
1008410020,25 WEST 39 STREET,MANHATTAN,10018,ALL
1008410027,15 WEST 39 STREET,MANHATTAN,10018,ALL
1008410031,1 WEST 39 STREET,MANHATTAN,10018,ALL
1008410049,452 5 AVENUE,MANHATTAN,10018,ALL
1008410054,8 WEST 40 STREET,MANHATTAN,10018,ALL
1008410069,30 WEST 40 STREET,MANHATTAN,10018,ALL
1008410071,38 WEST 40 STREET,MANHATTAN,10018,ALL
1008410075,50 WEST 40 STREET,MANHATTAN,10018,ALL
1008410080,54 WEST 40 STREET,MANHATTAN,10018,ALL
1008410081,60 WEST 40 STREET,MANHATTAN,10018,ALL
1008410085,70 WEST 40 STREET,MANHATTAN,10018,ALL
1008410089,1054 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008417501,20 WEST 40 STREET,MANHATTAN,10018,ALL
1008417502,24 WEST 40 STREET,MANHATTAN,10018,ALL
1008417503,1050 AVENUE OF THE AMERICAS,MANHATTAN,10018,ALL
1008420021,1 UNION SQUARE WEST,MANHATTAN,10003,ALL
1008420023,5 UNION SQUARE,MANHATTAN,10003,ALL
1008420034,10 EAST 15 STREET,MANHATTAN,10003,ALL
1008420042,71 5 AVENUE,MANHATTAN,10003,ALL
1008427502,15 UNION SQUARE WEST,MANHATTAN,10003,ALL
1008430003,75 5 AVENUE,MANHATTAN,10003,ALL
1008430020,17 UNION SQUARE,MANHATTAN,10003,ALL
1008430022,21 25 UNION SQUARE,MANHATTAN,10003,ALL
1008430029,29 UNION SQUARE,MANHATTAN,10003,ALL
1008430037,18 EAST 16 STREET,MANHATTAN,10003,ALL
1008430045,79 5 AVENUE,MANHATTAN,10003,ALL
1008437501,73 5 AVENUE,MANHATTAN,10003,ALL
1008440001,85 5 AVENUE,MANHATTAN,10003,ALL
1008440003,87 5 AVENUE,MANHATTAN,10003,ALL
1008440011,15 EAST 16 STREET,MANHATTAN,10003,ALL
1008440017,31 UNION SQUARE,MANHATTAN,10003,ALL
1008440019,33 UNION SQUARE,MANHATTAN,10003,ALL
1008440026,41 UNION SQUARE,MANHATTAN,10003,ALL
1008440042,91 5 AVENUE,MANHATTAN,10003,ALL
1008447501,5 EAST 16 STREET,MANHATTAN,10003,ALL
1008460002,101 5 AVENUE,MANHATTAN,10003,ALL
1008460026,860 BROADWAY,MANHATTAN,10003,ALL
1008460030,33 EAST 17 STREET,MANHATTAN,10003,ALL
1008460033,200 PARK AVENUE SOUTH,MANHATTAN,10003,ALL
1008460041,220 PARK AVENUE SOUTH,MANHATTAN,10003,ALL
1008460060,867 BROADWAY,MANHATTAN,10003,ALL
1008460064,18 EAST 18 STREET,MANHATTAN,10003,ALL
1008460071,105 5 AVENUE,MANHATTAN,10003,ALL
1008467501,5 EAST 17 STREET,MANHATTAN,10003,ALL
1008467502,7 EAST 17 STREET,MANHATTAN,10003,ALL
1008470001,109 5 AVENUE,MANHATTAN,10003,ALL
